espn_id,season,name,decision,row_id,row_team,kept_id,kept_team
4702158,2022,Martel Williams,DELETE (phantom),21004,California Baptist,28134,Southern Utah
4702158,2023,Martel Williams,KEEP (bbref=Southern Utah),32762,Southern Utah,,
4702158,2023,Martel Williams,DELETE (phantom),21005,California Baptist,32762,Southern Utah
5239821,2025,Martin Somerville,KEEP (bbref=Massachusetts-Lowell),53775,Massachusetts-Lowell,,
5239821,2025,Martin Somerville,DELETE (phantom),21015,Florida State,53775,Massachusetts-Lowell
5108718,2023,Marvin McGhee III,UNRESOLVED (no bbref row),21019,Texas-Rio Grande Valley,,
5108718,2023,Marvin McGhee III,UNRESOLVED (no bbref row),29624,Cal State Bakersfield,,
5108718,2024,Marvin McGhee III,KEEP (bbref=Cal State Bakersfield),45325,Cal State Bakersfield,,
5108718,2024,Marvin McGhee III,DELETE (phantom),21020,Texas-Rio Grande Valley,45325,Cal State Bakersfield
5108718,2025,Marvin McGhee IV,UNRESOLVED (bbref=Cal State Bakersfield matched 2 rows),21023,UC Santa Barbara,,
5108718,2025,Marvin McGhee IV,UNRESOLVED (bbref=Cal State Bakersfield matched 2 rows),49969,Cal State Bakersfield,,
5108718,2025,Marvin McGhee IV,UNRESOLVED (bbref=Cal State Bakersfield matched 2 rows),21021,Texas-Rio Grande Valley,,
5108718,2025,Marvin McGhee IV,UNRESOLVED (bbref=Cal State Bakersfield matched 2 rows),49965,Cal State Bakersfield,,
5106714,2023,Masai Troutman,KEEP (bbref=Northeastern),31795,Northeastern,,
5106714,2023,Masai Troutman,DELETE (phantom),21027,George Mason,31795,Northeastern
5106714,2024,Masai Troutman,KEEP (bbref=Northeastern),47452,Northeastern,,
5106714,2024,Masai Troutman,DELETE (phantom),21028,George Mason,47452,Northeastern
5106714,2025,Masai Troutman,KEEP (bbref=Northeastern),52249,Northeastern,,
5106714,2025,Masai Troutman,DELETE (phantom),21029,George Mason,52249,Northeastern
5241536,2025,Masiah Gilyard,KEEP (bbref=Manhattan),51597,Manhattan,,
5241536,2025,Masiah Gilyard,DELETE (phantom),21031,Temple,51597,Manhattan
4683755,2023,Mason Miller,KEEP (bbref=Creighton),29974,Creighton,,
4683755,2023,Mason Miller,DELETE (phantom),21051,Murray State,29974,Creighton
4683755,2025,Mason Miller,KEEP (bbref=Creighton),50312,Creighton,,
4683755,2025,Mason Miller,DELETE (phantom),21053,Murray State,50312,Creighton
5106670,2023,Mason Nicholson,KEEP (bbref=Jacksonville State),30870,Jacksonville State,,
5106670,2023,Mason Nicholson,DELETE (phantom),21056,Vanderbilt,30870,Jacksonville State
5106670,2024,Mason Nicholson,KEEP (bbref=Jacksonville State),46411,Jacksonville State,,
5106670,2024,Mason Nicholson,DELETE (phantom),21057,Vanderbilt,46411,Jacksonville State
5106670,2025,Mason Nicholson,KEEP (bbref=Jacksonville State),51220,Jacksonville State,,
5106670,2025,Mason Nicholson,DELETE (phantom),21058,Vanderbilt,51220,Jacksonville State
5176220,2024,Mason So,KEEP (bbref=UNC Greensboro),48942,UNC Greensboro,,
5176220,2024,Mason So,DELETE (phantom),21066,Mount St. Mary's,48942,UNC Greensboro
5176220,2025,Mason So,UNRESOLVED (no bbref row),21067,Mount St. Mary's,,
5176220,2025,Mason So,UNRESOLVED (no bbref row),53812,UNC Greensboro,,
5175370,2024,Mason Williams,UNRESOLVED (no bbref row),45860,Eastern Washington,,
5175370,2024,Mason Williams,UNRESOLVED (no bbref row),21069,Iowa State,,
5175370,2025,Mason Williams,KEEP (bbref=Eastern Washington),50554,Eastern Washington,,
5175370,2025,Mason Williams,DELETE (phantom),21070,Iowa State,50554,Eastern Washington
5174799,2025,Matar Diop,KEEP (bbref=Loyola Marymount),51576,Loyola Marymount,,
5174799,2025,Matar Diop,DELETE (phantom),21075,Stetson,51576,Loyola Marymount
5239838,2025,Matas Vokietaitis,UNRESOLVED (no bbref row),21081,Texas,,
5239838,2025,Matas Vokietaitis,UNRESOLVED (no bbref row),50645,Florida Atlantic,,
5107530,2024,Mateo Esmeraldo,KEEP (bbref=Longwood),46666,Longwood,,
5107530,2024,Mateo Esmeraldo,DELETE (phantom),21085,Lipscomb,46666,Longwood
5174617,2024,Mathok Majok,UNRESOLVED (no bbref row),46858,Massachusetts,,
5174617,2024,Mathok Majok,UNRESOLVED (no bbref row),21091,New Orleans,,
5174617,2025,Mathok Majok,UNRESOLVED (no bbref row),21092,New Orleans,,
5174617,2025,Mathok Majok,UNRESOLVED (no bbref row),52486,Oral Roberts,,
5107147,2023,Matija Belic,KEEP (bbref=UC Santa Barbara),33221,UC Santa Barbara,,
5107147,2023,Matija Belic,DELETE (phantom),21094,Wyoming,33221,UC Santa Barbara
5107147,2024,Matija Belic,KEEP (bbref=UC Santa Barbara),48812,UC Santa Barbara,,
5107147,2024,Matija Belic,DELETE (phantom),21095,Wyoming,48812,UC Santa Barbara
5243003,2025,Matija Žužic,KEEP (bbref=Tennessee-Martin),53878,Tennessee-Martin,,
5243003,2025,Matija Žužic,DELETE (phantom),21099,West Georgia,53878,Tennessee-Martin
5109782,2023,Matt Hayman,KEEP (bbref=Stephen F. Austin),32831,Stephen F. Austin,,
5109782,2023,Matt Hayman,DELETE (phantom),21110,Arkansas State,32831,Stephen F. Austin
5109782,2024,Matt Hayman,KEEP (bbref=Stephen F. Austin),48462,Stephen F. Austin,,
5109782,2024,Matt Hayman,DELETE (phantom),21111,Arkansas State,48462,Stephen F. Austin
5109782,2025,Matt Hayman,KEEP (bbref=Stephen F. Austin),53308,Stephen F. Austin,,
5109782,2025,Matt Hayman,DELETE (phantom),21112,Arkansas State,53308,Stephen F. Austin
4278649,2020,Matt Johnson II,KEEP (bbref=Northern Colorado),93410,Northern Colorado,,
4278649,2020,Matt Johnson II,DELETE (phantom),94348,St. Bonaventure,93410,Northern Colorado
4858602,2024,Matt Reed,KEEP (bbref=Tulsa),48719,Tulsa,,
4858602,2024,Matt Reed,DELETE (phantom),21120,Iona,48719,Tulsa
4858602,2025,Matt Reed,KEEP (bbref=Tulsa),53599,Tulsa,,
4858602,2025,Matt Reed,DELETE (phantom),21121,Iona,53599,Tulsa
4432858,2025,Matt Van Komen,UNRESOLVED (no bbref row),21123,Marshall,,
4432858,2025,Matt Van Komen,UNRESOLVED (no bbref row),50570,Elon,,
5105883,2023,Matúš Hronský,KEEP (bbref=Duquesne),30147,Duquesne,,
5105883,2023,Matúš Hronský,DELETE (phantom),21136,Portland,30147,Duquesne
5105883,2025,Matúš Hronský,KEEP (bbref=Duquesne),50463,Duquesne,,
5105883,2025,Matúš Hronský,DELETE (phantom),21138,Portland,50463,Duquesne
5105457,2023,Maurice Odum,KEEP (bbref=Pacific),32068,Pacific,,
5105457,2023,Maurice Odum,DELETE (phantom),21142,Arizona State,32068,Pacific
5105457,2024,Maurice Odum,KEEP (bbref=Pacific),47714,Pacific,,
5105457,2024,Maurice Odum,DELETE (phantom),21143,Arizona State,47714,Pacific
5105457,2025,Maurice Odum,KEEP (bbref=Pepperdine),52562,Pepperdine,,
5105457,2025,Maurice Odum,DELETE (phantom),21144,Arizona State,52562,Pepperdine
5241693,2025,Maurio Hanson Jr.,KEEP (bbref=Robert Morris),52789,Robert Morris,,
5241693,2025,Maurio Hanson Jr.,DELETE (phantom),21148,Maryland,52789,Robert Morris
5177169,2024,Max Frazier,KEEP (bbref=Siena),48272,Siena,,
5177169,2024,Max Frazier,DELETE (phantom),21161,Central Connecticut State,48272,Siena
5242943,2025,Max Green,KEEP (bbref=Holy Cross),50986,Holy Cross,,
5242943,2025,Max Green,DELETE (phantom),21164,Northwestern,50986,Holy Cross
5243383,2025,Max Jusianiec,UNRESOLVED (no bbref row),21166,Canisius,,
5243383,2025,Max Jusianiec,UNRESOLVED (no bbref row),51736,Mercyhurst,,
5105785,2023,Max Mackinnon,KEEP (bbref=Elon),30234,Elon,,
5105785,2023,Max Mackinnon,DELETE (phantom),21172,Louisiana State,30234,Elon
5105785,2024,Max Mackinnon,UNRESOLVED (no bbref row),21173,Louisiana State,,
5105785,2024,Max Mackinnon,UNRESOLVED (no bbref row),45867,Elon,,
5105785,2025,Max Mackinnon,KEEP (bbref=Portland),52587,Portland,,
5105785,2025,Max Mackinnon,DELETE (phantom),21174,Louisiana State,52587,Portland
5108047,2023,Max Majerle,UNRESOLVED (no bbref row),29749,Central Michigan,,
5108047,2023,Max Majerle,UNRESOLVED (no bbref row),21176,North Dakota State,,
5239709,2025,Max Pikaar,UNRESOLVED (no bbref row),52917,Saint Louis,,
5239709,2025,Max Pikaar,UNRESOLVED (no bbref row),21183,Southern Illinois,,
5174813,2024,Max Sims,KEEP (bbref=Binghamton),45182,Binghamton,,
5174813,2024,Max Sims,DELETE (phantom),21185,Kansas City,45182,Binghamton
5174813,2025,Max Sims,UNRESOLVED (no bbref row),21186,Kansas City,,
5174813,2025,Max Sims,UNRESOLVED (no bbref row),49806,Binghamton,,
5240885,2025,Maxim Logue,UNRESOLVED (no bbref row),21192,Florida Atlantic,,
5240885,2025,Maxim Logue,UNRESOLVED (no bbref row),52511,Oregon State,,
4897708,2023,Maximus Edwards,KEEP (bbref=George Washington),30444,George Washington,,
4897708,2023,Maximus Edwards,DELETE (phantom),21195,Duquesne,30444,George Washington
4897708,2024,Maximus Edwards,KEEP (bbref=George Washington),46027,George Washington,,
4897708,2024,Maximus Edwards,DELETE (phantom),21196,Duquesne,46027,George Washington
5107870,2023,Maximus Nelson,KEEP (bbref=Valparaiso),33523,Valparaiso,,
5107870,2023,Maximus Nelson,DELETE (phantom),21200,Purdue Fort Wayne,33523,Valparaiso
4433582,2022,Maxwell Land,UNRESOLVED (no bbref row),21204,South Alabama,,
4433582,2022,Maxwell Land,UNRESOLVED (no bbref row),27838,Saint Francis (PA),,
4433582,2023,Maxwell Land,UNRESOLVED (no bbref row),21205,South Alabama,,
4433582,2023,Maxwell Land,UNRESOLVED (no bbref row),32412,Saint Francis (PA),,
5102799,2024,Mayar Wol,KEEP (bbref=College of Charleston),45464,College of Charleston,,
5102799,2024,Mayar Wol,DELETE (phantom),21209,Bowling Green,45464,College of Charleston
5102799,2025,Mayar Wol,KEEP (bbref=Eastern Kentucky),50526,Eastern Kentucky,,
5102799,2025,Mayar Wol,DELETE (phantom),21210,Bowling Green,50526,Eastern Kentucky
4710770,2022,Meechie Johnson,UNRESOLVED (no bbref row),21215,South Carolina,,
4710770,2022,Meechie Johnson,UNRESOLVED (no bbref row),27405,Ohio State,,
4710770,2025,Meechie Johnson,UNRESOLVED (no bbref row),21218,South Carolina,,
4710770,2025,Meechie Johnson,UNRESOLVED (no bbref row),52392,Ohio State,,
5240017,2025,Mehki Ellison,KEEP (bbref=Stetson),53323,Stetson,,
5240017,2025,Mehki Ellison,DELETE (phantom),21221,Eastern Michigan,53323,Stetson
5175414,2024,Mekhi Cameron,KEEP (bbref=Northern Colorado),47484,Northern Colorado,,
5175414,2024,Mekhi Cameron,DELETE (phantom),21225,Tennessee Tech,47484,Northern Colorado
4701160,2022,Mekhi Gray,UNRESOLVED (no bbref row),27007,NJIT,,
4701160,2022,Mekhi Gray,UNRESOLVED (no bbref row),21230,Maine,,
4701160,2023,Mekhi Gray,KEEP (bbref=NJIT),31531,NJIT,,
4701160,2023,Mekhi Gray,DELETE (phantom),21231,Maine,31531,NJIT
4701160,2024,Mekhi Gray,KEEP (bbref=NJIT),47206,NJIT,,
4701160,2024,Mekhi Gray,DELETE (phantom),21232,Maine,47206,NJIT
4701160,2025,Mekhi Gray,KEEP (bbref=Massachusetts-Lowell),53783,Massachusetts-Lowell,,
4701160,2025,Mekhi Gray,DELETE (phantom),21233,Maine,53783,Massachusetts-Lowell
5175146,2024,Mekhi Lowery,KEEP (bbref=Towson),48676,Towson,,
5175146,2024,Mekhi Lowery,DELETE (phantom),21235,Illinois-Chicago,48676,Towson
5175146,2025,Mekhi Lowery,KEEP (bbref=Towson),53554,Towson,,
5175146,2025,Mekhi Lowery,DELETE (phantom),21236,Illinois-Chicago,53554,Towson
4905250,2023,Mekhi Mason,UNRESOLVED (no bbref row),21238,Wake Forest,,
4905250,2023,Mekhi Mason,UNRESOLVED (no bbref row),32275,Rice,,
4905250,2024,Mekhi Mason,KEEP (bbref=Rice),47921,Rice,,
4905250,2024,Mekhi Mason,DELETE (phantom),21239,Wake Forest,47921,Rice
4905250,2025,Mekhi Mason,KEEP (bbref=Washington),54071,Washington,,
4905250,2025,Mekhi Mason,DELETE (phantom),21240,Wake Forest,54071,Washington
5242123,2025,Mekhi Turner,KEEP (bbref=Kennesaw State),51296,Kennesaw State,,
5242123,2025,Mekhi Turner,DELETE (phantom),21244,Tennessee Tech,51296,Kennesaw State
5177301,2024,Melvin Council Jr.,UNRESOLVED (no bbref row),21255,Kansas,,
5177301,2024,Melvin Council Jr.,UNRESOLVED (no bbref row),49211,Wagner,,
5177301,2025,Melvin Council Jr.,UNRESOLVED (no bbref row),53252,St. Bonaventure,,
5177301,2025,Melvin Council Jr.,UNRESOLVED (no bbref row),21256,Kansas,,
4703977,2024,Melvyn Ebonkoli,KEEP (bbref=Kansas City),46430,Kansas City,,
4703977,2024,Melvyn Ebonkoli,DELETE (phantom),21259,NJIT,46430,Kansas City
4703977,2025,Melvyn Ebonkoli,KEEP (bbref=Kansas City),51249,Kansas City,,
4703977,2025,Melvyn Ebonkoli,DELETE (phantom),21260,NJIT,51249,Kansas City
5241388,2025,Merritt Alderink,KEEP (bbref=Indiana State),51140,Indiana State,,
5241388,2025,Merritt Alderink,DELETE (phantom),21264,Eastern Michigan,51140,Indiana State
5239785,2025,Micah Davis,UNRESOLVED (no bbref row),21269,IU Indy,,
5239785,2025,Micah Davis,UNRESOLVED (no bbref row),50535,Eastern Kentucky,,
5108992,2023,Micah Handlogten,KEEP (bbref=Marshall),31216,Marshall,,
5108992,2023,Micah Handlogten,DELETE (phantom),21271,Florida,31216,Marshall
5177530,2024,Micah Octave,UNRESOLVED (no bbref row),21275,Florida A&M,,
5177530,2024,Micah Octave,UNRESOLVED (no bbref row),44916,Alabama State,,
5177530,2025,Micah Octave,KEEP (bbref=Alabama State),49553,Alabama State,,
5177530,2025,Micah Octave,DELETE (phantom),21276,Florida A&M,49553,Alabama State
5239886,2025,Micah Smith,KEEP (bbref=Georgia Southern),50835,Georgia Southern,,
5239886,2025,Micah Smith,DELETE (phantom),21282,West Georgia,50835,Georgia Southern
4897467,2022,Micah Thomas,KEEP (bbref=Indiana State),26353,Indiana State,,
4897467,2022,Micah Thomas,DELETE (phantom),21283,Northwestern State,26353,Indiana State
4897467,2024,Micah Thomas,KEEP (bbref=Nicholls State),34371,Nicholls State,,
4897467,2024,Micah Thomas,DELETE (phantom),21285,Northwestern State,34371,Nicholls State
5176517,2025,Michael Ajayi,KEEP (bbref=Gonzaga),50875,Gonzaga,,
5176517,2025,Michael Ajayi,DELETE (phantom),21290,Butler,50875,Gonzaga
4709434,2024,Michael Bradley,KEEP (bbref=Northern Kentucky),47519,Northern Kentucky,,
4709434,2024,Michael Bradley,DELETE (phantom),46914,Mercyhurst,47519,Northern Kentucky
4897479,2023,Michael Duax,KEEP (bbref=Northern Iowa),31847,Northern Iowa,,
4897479,2023,Michael Duax,DELETE (phantom),21298,Florida Gulf Coast,31847,Northern Iowa
4897479,2024,Michael Duax,KEEP (bbref=Northern Iowa),47509,Northern Iowa,,
4897479,2024,Michael Duax,DELETE (phantom),21299,Florida Gulf Coast,47509,Northern Iowa
5107807,2023,Michael Eley,UNRESOLVED (no bbref row),21302,Hampton,,
5107807,2023,Michael Eley,UNRESOLVED (no bbref row),32611,Siena,,
5107807,2024,Michael Eley,KEEP (bbref=Siena),48261,Siena,,
5107807,2024,Michael Eley,DELETE (phantom),21303,Hampton,48261,Siena
5107807,2025,Michael Eley,KEEP (bbref=Tulane),53586,Tulane,,
5107807,2025,Michael Eley,DELETE (phantom),21304,Hampton,53586,Tulane
4897854,2022,Michael Folarin,KEEP (bbref=Eastern Washington),25803,Eastern Washington,,
4897854,2022,Michael Folarin,DELETE (phantom),21306,East Texas A&M,25803,Eastern Washington
4897854,2025,Michael Folarin,UNRESOLVED (no bbref row),21309,East Texas A&M,,
4897854,2025,Michael Folarin,UNRESOLVED (no bbref row),53263,St. Bonaventure,,
4710354,2022,Michael Gray Jr.,UNRESOLVED (no bbref row),21311,Wichita State,,
4710354,2022,Michael Gray Jr.,UNRESOLVED (no bbref row),26009,George Mason,,
4710354,2024,Michael Gray Jr.,KEEP (bbref=Nicholls State),34373,Nicholls State,,
4710354,2024,Michael Gray Jr.,DELETE (phantom),21313,Wichita State,34373,Nicholls State
4710354,2025,Michael Gray Jr.,KEEP (bbref=Nicholls State),52118,Nicholls State,,
4710354,2025,Michael Gray Jr.,DELETE (phantom),21314,Wichita State,52118,Nicholls State
5177149,2024,Michael Houge,KEEP (bbref=Saint Peter's),48118,Saint Peter's,,
5177149,2024,Michael Houge,DELETE (phantom),21317,Oakland,48118,Saint Peter's
5177149,2025,Michael Houge,KEEP (bbref=Jacksonville State),51218,Jacksonville State,,
5177149,2025,Michael Houge,DELETE (phantom),21318,Oakland,51218,Jacksonville State
4707481,2024,Michael Imariagbe,KEEP (bbref=Houston Christian),46186,Houston Christian,,
4707481,2024,Michael Imariagbe,DELETE (phantom),21322,Wright State,46186,Houston Christian
5105627,2023,Michael Rataj,KEEP (bbref=Oregon State),32051,Oregon State,,
5105627,2023,Michael Rataj,DELETE (phantom),21340,Baylor,32051,Oregon State
5105627,2024,Michael Rataj,KEEP (bbref=Oregon State),47701,Oregon State,,
5105627,2024,Michael Rataj,DELETE (phantom),21341,Baylor,47701,Oregon State
5105627,2025,Michael Rataj,UNRESOLVED (no bbref row),21342,Baylor,,
5105627,2025,Michael Rataj,UNRESOLVED (no bbref row),52504,Oregon State,,
5179096,2024,Michael Teal,UNRESOLVED (no bbref row),21350,Maryland,,
5179096,2024,Michael Teal,UNRESOLVED (no bbref row),48286,South Carolina State,,
5179096,2025,Michael Teal,KEEP (bbref=South Carolina State),53121,South Carolina State,,
5179096,2025,Michael Teal,DELETE (phantom),21351,Maryland,53121,South Carolina State
5175406,2025,Michael Wilson Jr.,KEEP (bbref=Sacramento State),52856,Sacramento State,,
5175406,2025,Michael Wilson Jr.,DELETE (phantom),21355,Bellarmine,52856,Sacramento State
5108877,2023,Michael Zanoni,KEEP (bbref=Mercer),31283,Mercer,,
5108877,2023,Michael Zanoni,DELETE (phantom),21361,Pennsylvania,31283,Mercer
5108877,2024,Michael Zanoni,UNRESOLVED (no bbref row),21362,Pennsylvania,,
5108877,2024,Michael Zanoni,UNRESOLVED (no bbref row),46905,Mercer,,
5175711,2024,Mier Panoam,KEEP (bbref=Tulane),48709,Tulane,,
5175711,2024,Mier Panoam,DELETE (phantom),21367,Xavier,48709,Tulane
5175711,2025,Mier Panoam,KEEP (bbref=North Dakota),52198,North Dakota,,
5175711,2025,Mier Panoam,DELETE (phantom),21368,Xavier,52198,North Dakota
5177573,2024,Mikale Stevenson,KEEP (bbref=Grambling),46096,Grambling,,
5177573,2024,Mikale Stevenson,DELETE (phantom),21378,Purdue Fort Wayne,46096,Grambling
5177573,2025,Mikale Stevenson,UNRESOLVED (no bbref row),21379,Purdue Fort Wayne,,
5177573,2025,Mikale Stevenson,UNRESOLVED (no bbref row),50884,Grambling,,
56225,2013,Mike  Turner,KEEP (bbref=Northwestern),61674,Northwestern,,
56225,2013,Mike  Turner,DELETE (phantom),60414,Houston Christian,61674,Northwestern
5177167,2024,Mike Evbagharu,KEEP (bbref=Siena),48265,Siena,,
5177167,2024,Mike Evbagharu,DELETE (phantom),21382,Canisius,48265,Siena
5177167,2025,Mike Evbagharu,KEEP (bbref=Central Arkansas),50064,Central Arkansas,,
5177167,2025,Mike Evbagharu,DELETE (phantom),21383,Canisius,50064,Central Arkansas
4684164,2023,Mike James,KEEP (bbref=Louisville),31095,Louisville,,
4684164,2023,Mike James,DELETE (phantom),21385,Vanderbilt,31095,Louisville
4684164,2024,Mike James,KEEP (bbref=Louisville),46693,Louisville,,
4684164,2024,Mike James,DELETE (phantom),21386,Vanderbilt,46693,Louisville
5174569,2024,Mike Loughnane,KEEP (bbref=Davidson),45678,Davidson,,
5174569,2024,Mike Loughnane,DELETE (phantom),21390,Northeastern,45678,Davidson
4895795,2024,Mike Nwoko,UNRESOLVED (no bbref row),21393,Louisiana State,,
4895795,2024,Mike Nwoko,UNRESOLVED (no bbref row),46951,Miami (FL),,
4895795,2025,Mike Nwoko,KEEP (bbref=Mississippi State),51836,Mississippi State,,
4895795,2025,Mike Nwoko,DELETE (phantom),21394,Louisiana State,51836,Mississippi State
5105875,2023,Mike Sharavjamts,UNRESOLVED (no bbref row),21397,South Carolina,,
5105875,2023,Mike Sharavjamts,UNRESOLVED (no bbref row),30017,Dayton,,
5105875,2024,Mike Sharavjamts,UNRESOLVED (no bbref row),21398,South Carolina,,
5105875,2024,Mike Sharavjamts,UNRESOLVED (no bbref row),48193,San Francisco,,
5105875,2025,Mike Sharavjamts,UNRESOLVED (no bbref row),21399,South Carolina,,
5105875,2025,Mike Sharavjamts,UNRESOLVED (no bbref row),53952,Utah,,
4066806,2021,Mike Smith,KEEP (bbref=Michigan),97692,Michigan,,
4066806,2021,Mike Smith,DELETE (phantom),96167,Columbia,97692,Michigan
5174319,2024,Mike Williams,KEEP (bbref=Louisiana State),46511,Louisiana State,,
5174319,2024,Mike Williams,DELETE (phantom),21405,Jackson State,46511,Louisiana State
5174319,2024,Mike Williams,DELETE (phantom),21406,Seton Hall,46511,Louisiana State
5174319,2025,Mike Williams,KEEP (bbref=Louisiana State),51338,Louisiana State,,
5174319,2025,Mike Williams,DELETE (phantom),21407,Jackson State,51338,Louisiana State
5174319,2025,Mike Williams,DELETE (phantom),21408,Seton Hall,51338,Louisiana State
5241411,2025,Miles Barnstable,UNRESOLVED (bbref=St. Thomas matched 0 rows),21434,Tulsa,,
5241411,2025,Miles Barnstable,UNRESOLVED (bbref=St. Thomas matched 0 rows),53279,William & Mary,,
5061587,2025,Miles Goodman,UNRESOLVED (no bbref row),21442,UT Arlington,,
5061587,2025,Miles Goodman,UNRESOLVED (no bbref row),52543,Penn State,,
5174669,2024,Miles Rose,UNRESOLVED (no bbref row),21458,Albany (NY),,
5174669,2024,Miles Rose,UNRESOLVED (no bbref row),48415,St. Bonaventure,,
5174669,2025,Miles Rose,UNRESOLVED (no bbref row),21459,Albany (NY),,
5174669,2025,Miles Rose,UNRESOLVED (no bbref row),53265,St. Bonaventure,,
4897769,2023,Miles Stewart,KEEP (bbref=Howard),30683,Howard,,
4897769,2023,Miles Stewart,DELETE (phantom),21464,Oregon,30683,Howard
4897769,2024,Miles Stewart,KEEP (bbref=Howard),46225,Howard,,
4897769,2024,Miles Stewart,DELETE (phantom),21465,Oregon,46225,Howard
4897769,2025,Miles Stewart,KEEP (bbref=Howard),51032,Howard,,
4897769,2025,Miles Stewart,DELETE (phantom),21466,Oregon,51032,Howard
5106611,2023,Miles Webb,KEEP (bbref=Saint Francis (PA)),32419,Saint Francis (PA),,
5106611,2023,Miles Webb,DELETE (phantom),21468,Delaware State,32419,Saint Francis (PA)
5106611,2024,Miles Webb,KEEP (bbref=Saint Francis (PA)),48065,Saint Francis (PA),,
5106611,2024,Miles Webb,DELETE (phantom),21469,Delaware State,48065,Saint Francis (PA)
5106611,2025,Miles Webb,UNRESOLVED (no bbref row),21470,Delaware State,,
5106611,2025,Miles Webb,UNRESOLVED (no bbref row),52883,Saint Francis (PA),,
4897890,2022,Milos Ilic,KEEP (bbref=Loyola (MD)),26659,Loyola (MD),,
4897890,2022,Milos Ilic,DELETE (phantom),21475,California,26659,Loyola (MD)
4897890,2024,Milos Ilic,KEEP (bbref=Loyola (MD)),46724,Loyola (MD),,
4897890,2024,Milos Ilic,DELETE (phantom),21477,California,46724,Loyola (MD)
4897890,2025,Milos Ilic,KEEP (bbref=Loyola (MD)),51553,Loyola (MD),,
4897890,2025,Milos Ilic,DELETE (phantom),21478,California,51553,Loyola (MD)
5106272,2023,Milos Uzan,KEEP (bbref=Oklahoma),31951,Oklahoma,,
5106272,2023,Milos Uzan,DELETE (phantom),21480,Houston,31951,Oklahoma
5106272,2024,Milos Uzan,KEEP (bbref=Oklahoma),47616,Oklahoma,,
5106272,2024,Milos Uzan,DELETE (phantom),21481,Houston,47616,Oklahoma
5241961,2025,Milos Vicentic,KEEP (bbref=UC San Diego),53683,UC San Diego,,
5241961,2025,Milos Vicentic,DELETE (phantom),21484,New Mexico,53683,UC San Diego
4704090,2022,Milton Matthews III,UNRESOLVED (no bbref row),21486,East Tennessee State,,
4704090,2022,Milton Matthews III,UNRESOLVED (no bbref row),27171,North Carolina A&T,,
4704090,2025,Milton Matthews III,KEEP (bbref=Florida A&M),50627,Florida A&M,,
4704090,2025,Milton Matthews III,DELETE (phantom),21489,East Tennessee State,50627,Florida A&M
5033017,2024,Miro Little,UNRESOLVED (no bbref row),21491,UC Santa Barbara,,
5033017,2024,Miro Little,UNRESOLVED (no bbref row),45131,Baylor,,
5033017,2025,Miro Little,KEEP (bbref=Utah),53955,Utah,,
5033017,2025,Miro Little,DELETE (phantom),21492,UC Santa Barbara,53955,Utah
5241746,2025,Mister Dean,KEEP (bbref=South Carolina Upstate),53131,South Carolina Upstate,,
5241746,2025,Mister Dean,DELETE (phantom),21497,College of Charleston,53131,South Carolina Upstate
5179095,2024,Mitchell Taylor,UNRESOLVED (no bbref row),21505,UNC Asheville,,
5179095,2024,Mitchell Taylor,UNRESOLVED (no bbref row),48287,South Carolina State,,
5179095,2025,Mitchell Taylor,KEEP (bbref=South Carolina State),53118,South Carolina State,,
5179095,2025,Mitchell Taylor,DELETE (phantom),21506,UNC Asheville,53118,South Carolina State
4898293,2022,Mo Njie,KEEP (bbref=Eastern Michigan),25786,Eastern Michigan,,
4898293,2022,Mo Njie,DELETE (phantom),21519,UTSA,25786,Eastern Michigan
4898293,2023,Mo Njie,KEEP (bbref=Southern Methodist),32381,Southern Methodist,,
4898293,2023,Mo Njie,DELETE (phantom),21520,UTSA,32381,Southern Methodist
4898293,2024,Mo Njie,UNRESOLVED (no bbref row),21521,UTSA,,
4898293,2024,Mo Njie,UNRESOLVED (no bbref row),48031,Southern Methodist,,
5105605,2023,Mohamed Keita,KEEP (bbref=St. John's (NY)),32792,St. John's (NY),,
5105605,2023,Mohamed Keita,DELETE (phantom),21532,Temple,32792,St. John's (NY)
5105605,2024,Mohamed Keita,KEEP (bbref=Tulsa),48722,Tulsa,,
5105605,2024,Mohamed Keita,DELETE (phantom),21533,Temple,48722,Tulsa
5106293,2023,Mohamed Wague,UNRESOLVED (no bbref row),21538,Oklahoma,,
5106293,2023,Mohamed Wague,UNRESOLVED (no bbref row),33679,West Virginia,,
5106293,2024,Mohamed Wague,UNRESOLVED (no bbref row),21539,Oklahoma,,
5106293,2024,Mohamed Wague,UNRESOLVED (no bbref row),44907,Alabama,,
5242937,2025,Mohammad Habhab,UNRESOLVED (no bbref row),50097,Central Michigan,,
5242937,2025,Mohammad Habhab,UNRESOLVED (no bbref row),21542,Eastern Michigan,,
4898333,2022,Montavious Myrick,KEEP (bbref=Northern Illinois),27299,Northern Illinois,,
4898333,2022,Montavious Myrick,DELETE (phantom),21549,Eastern Kentucky,27299,Northern Illinois
4591258,2023,Monty Bowser,UNRESOLVED (no bbref row),21554,California Baptist,,
4591258,2023,Monty Bowser,UNRESOLVED (no bbref row),29679,California,,
4591258,2024,Monty Bowser,KEEP (bbref=California),45387,California,,
4591258,2024,Monty Bowser,DELETE (phantom),21555,California Baptist,45387,California
4591258,2025,Monty Bowser,KEEP (bbref=Northern Arizona),52265,Northern Arizona,,
4591258,2025,Monty Bowser,DELETE (phantom),21556,California Baptist,52265,Northern Arizona
